split,pdb_id,kinase,state,label,dfg_state,alphac_state,motif_descriptor,ligand_present,resolution,residues,dfg_found,alphac_glu_found,x,y,representation,method
train,4cmu,ALK,active,1,in,in,active,1,1.8,294,True,True,4.400557041168213,21.42580795288086,distance_matrix,tSNE
train,6cdt,ALK,active,1,in,in,active,0,1.8,292,True,True,3.892625570297241,21.947479248046875,distance_matrix,tSNE
train,6tfz,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,1.8,264,True,True,-11.92016887664795,-18.34234046936035,distance_matrix,tSNE
train,2g1t,ABL1,inactive,0,in,out,dfg_in_alphac_out,0,1.8,277,True,True,-2.219191551208496,6.4171271324157715,distance_matrix,tSNE
train,5gnk,EGFR,active,1,in,in,active,1,1.8,277,True,True,3.5291683673858643,-27.431119918823242,distance_matrix,tSNE
train,3w32,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,1.8,317,True,True,18.499483108520508,-15.066129684448242,distance_matrix,tSNE
train,5uga,EGFR,inactive,0,out,out,inactive,1,1.82,283,True,True,17.994802474975586,-9.881348609924316,distance_matrix,tSNE
train,7ozd,FGFR1,active,1,in,in,active,1,1.82,282,True,True,19.614315032958984,8.739843368530273,distance_matrix,tSNE
train,3qrj,ABL1,inactive,0,out,in,dfg_out_alphac_in,1,1.82,258,True,True,-4.925361156463623,-2.7807116508483887,distance_matrix,tSNE
train,7ozf,FGFR1,active,1,in,in,active,1,1.82,288,True,True,20.07290267944336,10.17099666595459,distance_matrix,tSNE
train,4cmo,ALK,active,1,in,in,active,1,1.83,295,True,True,4.832850456237793,21.659717559814453,distance_matrix,tSNE
train,7jxq,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,1.83,296,True,True,2.5705862045288086,-26.96099090576172,distance_matrix,tSNE
train,7r7k,ALK,active,1,in,in,active,1,1.831,290,True,True,4.3149518966674805,22.982051849365234,distance_matrix,tSNE
train,5x2a,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,1.85,322,True,True,18.432695388793945,-15.599112510681152,distance_matrix,tSNE
train,4ans,ALK,active,1,in,in,active,1,1.85,293,True,True,3.9412031173706055,22.037002563476562,distance_matrix,tSNE
train,3pyy,ABL1,inactive,0,out,in,dfg_out_alphac_in,1,1.85,257,True,True,-11.312454223632812,-8.8533935546875,distance_matrix,tSNE
train,5hg7,EGFR,inactive,0,out,out,inactive,1,1.85,280,True,True,3.5080642700195312,-2.9503235816955566,distance_matrix,tSNE
train,4wkq,EGFR,active,1,in,in,active,1,1.85,296,True,True,0.34881675243377686,-4.107130527496338,distance_matrix,tSNE
train,6npv,ABL1,inactive,0,out,in,dfg_out_alphac_in,1,1.86,264,True,True,-4.917018413543701,-2.7779312133789062,distance_matrix,tSNE
train,5aa8,ALK,active,1,in,in,active,1,1.86,292,True,True,3.6577847003936768,22.582807540893555,distance_matrix,tSNE
train,7btt,ALK,active,1,in,in,active,1,1.86,304,True,True,7.316141605377197,18.48947525024414,distance_matrix,tSNE
train,5iui,ALK,active,1,in,in,active,1,1.88,303,True,True,5.661674499511719,19.289705276489258,distance_matrix,tSNE
train,5cnn,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,1.9,300,True,True,-5.549112319946289,-17.435609817504883,distance_matrix,tSNE
train,1blx,CDK6,inactive,0,in,out,dfg_in_alphac_out,0,1.9,305,True,True,13.742768287658691,3.990323543548584,distance_matrix,tSNE
train,7a2a,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,1.9,266,True,True,-11.83486270904541,-18.317617416381836,distance_matrix,tSNE
train,3w2s,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,1.9,307,True,True,2.9969711303710938,-26.513225555419922,distance_matrix,tSNE
train,6p8q,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,1.9,309,True,True,2.9173057079315186,-26.875507354736328,distance_matrix,tSNE
train,2xp2,ALK,active,1,in,in,active,1,1.9,285,True,True,0.3796294629573822,19.13019561767578,distance_matrix,tSNE
train,7nh5,AKT1,inactive,0,out,na,unknown,1,1.9,383,True,True,-11.46776008605957,19.263545989990234,distance_matrix,tSNE
train,8uw9,AKT1,inactive,0,out,na,unknown,1,1.9,388,True,True,-12.634757041931152,19.616090774536133,distance_matrix,tSNE
train,4wrg,EGFR,active,1,in,in,active,0,1.9,289,True,True,-1.0485836267471313,-4.513863563537598,distance_matrix,tSNE
train,2yjs,ALK,active,1,in,in,active,0,1.9,286,True,True,1.5426334142684937,21.439470291137695,distance_matrix,tSNE
train,3qkl,AKT1,active,1,in,in,active,1,1.9,317,True,True,-17.592538833618164,13.50378704071045,distance_matrix,tSNE
train,2yjr,ALK,active,1,in,in,active,0,1.9,278,True,True,-2.1869611740112305,20.195507049560547,distance_matrix,tSNE
train,4cnh,ALK,active,1,in,in,active,1,1.9,285,True,True,1.1628224849700928,21.502397537231445,distance_matrix,tSNE
train,4fob,ALK,active,1,in,in,active,1,1.9,295,True,True,2.0104775428771973,18.106382369995117,distance_matrix,tSNE
train,2yhv,ALK,active,1,in,in,active,0,1.9,291,True,True,3.639139175415039,23.049205780029297,distance_matrix,tSNE
train,5o49,FGFR1,active,1,in,in,active,1,1.91,286,True,True,19.74874496459961,7.055377006530762,distance_matrix,tSNE
train,2f4j,ABL1,active,1,in,in,active,1,1.91,287,True,True,-1.4244952201843262,4.435164928436279,distance_matrix,tSNE
train,9bfb,BRAF,inactive,0,in,out,dfg_in_alphac_out,1,1.92,272,True,True,-17.048076629638672,34.627559661865234,distance_matrix,tSNE
train,5iug,ALK,inactive,0,out,in,dfg_out_alphac_in,1,1.93,285,True,True,-1.4307551383972168,18.886720657348633,distance_matrix,tSNE
train,7k0v,BRAF,inactive,0,out,in,dfg_out_alphac_in,1,1.93,262,True,True,-22.414947509765625,29.00760841369629,distance_matrix,tSNE
train,5aa9,ALK,active,1,in,in,active,1,1.93,295,True,True,4.885204792022705,21.737138748168945,distance_matrix,tSNE
train,7r7r,ALK,active,1,in,in,active,1,1.935,291,True,True,3.055655002593994,22.132648468017578,distance_matrix,tSNE
train,5yu9,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,1.95,300,True,True,2.0831923484802246,-27.3236141204834,distance_matrix,tSNE
train,3lcs,ALK,active,1,in,in,active,1,1.95,304,True,True,8.630032539367676,17.607091903686523,distance_matrix,tSNE
train,5ita,BRAF,inactive,0,in,out,dfg_in_alphac_out,1,1.95,252,False,True,-23.101770401000977,2.498518705368042,distance_matrix,tSNE
train,2xba,ALK,active,1,in,in,active,1,1.95,283,True,True,1.1006455421447754,21.46992301940918,distance_matrix,tSNE
train,5am6,FGFR1,active,1,in,in,active,1,1.96,280,True,True,-1.6873092651367188,-23.204341888427734,distance_matrix,tSNE
train,5am7,FGFR1,active,1,in,in,active,1,1.96,287,True,True,19.84288787841797,8.980341911315918,distance_matrix,tSNE
train,4uwc,FGFR1,active,1,in,in,active,1,1.96,301,True,True,21.44194984436035,15.862264633178711,distance_matrix,tSNE
train,6mx8,ALK,active,1,in,in,active,1,1.96,282,True,True,-1.5023398399353027,19.500701904296875,distance_matrix,tSNE
train,5j7h,ALK,active,1,in,in,active,1,1.96,291,True,True,-1.3781132698059082,20.59685516357422,distance_matrix,tSNE
train,4zse,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,1.97,297,True,True,-5.0140862464904785,-18.47464370727539,distance_matrix,tSNE
train,8uw7,AKT1,inactive,0,out,out,inactive,1,1.972,397,True,True,-16.488656997680664,15.502137184143066,distance_matrix,tSNE
train,6oqo,CDK6,inactive,0,in,out,dfg_in_alphac_out,1,1.977,269,True,True,-2.3011372089385986,-29.691455841064453,distance_matrix,tSNE
train,8sc7,EGFR,active,1,in,in,active,1,1.984,320,True,True,6.695796489715576,-4.760622978210449,distance_matrix,tSNE
train,8jmz,FGFR1,active,1,in,in,active,1,1.988,306,True,True,21.722505569458008,16.512447357177734,distance_matrix,tSNE
train,6itj,FGFR1,active,1,in,in,active,1,1.99,293,True,True,20.415969848632812,13.973893165588379,distance_matrix,tSNE
train,2g2h,ABL1,inactive,0,out-like,in,dfg_out_alphac_in,1,2.0,272,True,True,-2.026538372039795,4.348059177398682,distance_matrix,tSNE
train,4fod,ALK,active,1,in,in,active,1,2.0,308,True,True,4.659416198730469,19.98992919921875,distance_matrix,tSNE
train,1fgk,FGFR1,active,1,in,in,active,0,2.0,278,True,True,21.492172241210938,7.609996795654297,distance_matrix,tSNE
train,7a6k,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.0,266,True,True,-8.192438125610352,-13.364392280578613,distance_matrix,tSNE
train,6tfw,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.0,266,True,True,-7.599727630615234,-16.732954025268555,distance_matrix,tSNE
train,6tfu,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.0,260,True,True,-10.234405517578125,-9.563905715942383,distance_matrix,tSNE
train,7jyt,ALK,active,1,in,in,active,1,2.0,281,True,True,1.2084224224090576,18.59056854248047,distance_matrix,tSNE
train,4zsa,FGFR1,active,1,in,in,active,1,2.0,282,True,True,19.526363372802734,7.303050994873047,distance_matrix,tSNE
train,6mzq,FGFR1,active,1,in,in,active,1,2.0,260,True,True,-3.7889747619628906,-25.861621856689453,distance_matrix,tSNE
train,6z4d,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.0,269,True,True,-5.679771900177002,-18.330888748168945,distance_matrix,tSNE
train,3cqw,AKT1,active,1,in,in,active,1,2.0,318,True,True,-16.929107666015625,13.488353729248047,distance_matrix,tSNE
train,6c1b,FGFR1,active,1,in,in,active,1,2.0,265,True,True,-2.933741807937622,-24.685352325439453,distance_matrix,tSNE
train,4ekl,AKT1,active,1,in,in,active,1,2.0,329,True,True,-16.87986183166504,13.51364803314209,distance_matrix,tSNE
train,7a6j,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.0,270,True,True,0.31303244829177856,-27.401660919189453,distance_matrix,tSNE
train,2rgp,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.0,284,True,True,-17.3775634765625,25.466068267822266,distance_matrix,tSNE
train,6xfp,BRAF,inactive,0,out,in,dfg_out_alphac_in,1,2.0,272,True,True,-16.988391876220703,33.07027053833008,distance_matrix,tSNE
train,4xv9,BRAF,inactive,0,out,out,inactive,1,2.0,261,True,True,-24.70502471923828,26.450284957885742,distance_matrix,tSNE
train,4ccu,ALK,active,1,in,in,active,1,2.0,292,True,True,4.243643760681152,22.93189239501953,distance_matrix,tSNE
train,7w7x,ABL1,inactive,0,out-like,in,dfg_out_alphac_in,1,2.00001,266,True,True,-2.2362470626831055,0.08941744267940521,distance_matrix,tSNE
train,4mkc,ALK,active,1,in,in,active,1,2.01,303,True,True,7.224461078643799,18.567867279052734,distance_matrix,tSNE
train,5o4a,FGFR1,active,1,in,in,active,1,2.01,291,True,True,20.338640213012695,13.459202766418457,distance_matrix,tSNE
train,3rhx,FGFR1,active,1,in,in,active,1,2.01,275,True,True,19.773590087890625,3.9469869136810303,distance_matrix,tSNE
train,3mvh,AKT1,active,1,in,in,active,1,2.01,311,True,True,-17.732507705688477,13.355669021606445,distance_matrix,tSNE
train,4ccb,ALK,active,1,in,in,active,1,2.03,287,True,True,0.3275478780269623,19.049428939819336,distance_matrix,tSNE
train,4ctc,ALK,active,1,in,in,active,1,2.03,288,True,True,2.5112268924713135,21.52794647216797,distance_matrix,tSNE
train,4dce,ALK,active,1,in,in,active,1,2.03,288,True,True,-2.1722867488861084,20.288002014160156,distance_matrix,tSNE
train,6n0q,BRAF,inactive,0,out,in,dfg_out_alphac_in,1,2.04,257,True,True,-28.200551986694336,24.402908325195312,distance_matrix,tSNE
train,6lud,EGFR,active,1,in,in,active,1,2.05,310,True,True,1.9428894519805908,-4.155433177947998,distance_matrix,tSNE
train,4f64,FGFR1,active,1,in,in,active,1,2.05,278,True,True,21.49211311340332,7.607602596282959,distance_matrix,tSNE
train,5x2c,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.05,304,True,True,2.895066976547241,-27.027929306030273,distance_matrix,tSNE
train,3w2r,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.05,297,True,True,0.41003915667533875,-27.345518112182617,distance_matrix,tSNE
train,3w2p,EGFR,active,1,in,in,active,1,2.05,308,True,True,13.77411937713623,-5.772467136383057,distance_matrix,tSNE
train,7apj,AKT1,inactive,0,out,na,unknown,0,2.05,385,False,True,-21.065357208251953,4.500569820404053,distance_matrix,tSNE
train,4cli,ALK,active,1,in,in,active,1,2.05,294,True,True,4.356033802032471,21.38396644592285,distance_matrix,tSNE
train,6xl4,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.06,293,True,True,-1.099827527999878,-27.940248489379883,distance_matrix,tSNE
train,3c4f,FGFR1,active,1,in,in,active,1,2.07,290,True,True,20.903900146484375,8.289677619934082,distance_matrix,tSNE
train,5a4c,FGFR1,active,1,in,in,active,1,2.09,286,True,True,19.868732452392578,6.34732723236084,distance_matrix,tSNE
train,8fv3,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.1,299,True,True,-5.0592041015625,-18.434892654418945,distance_matrix,tSNE
train,5vam,BRAF,inactive,0,out,in,dfg_out_alphac_in,1,2.1,269,True,True,-17.97112464904785,30.746349334716797,distance_matrix,tSNE
train,7zyq,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.1,270,True,True,-0.7263868451118469,-27.71918487548828,distance_matrix,tSNE
train,3qri,ABL1,inactive,0,out,in,dfg_out_alphac_in,1,2.1,262,True,True,-4.932165622711182,-2.785335063934326,distance_matrix,tSNE
train,6v6o,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.1,297,True,True,3.259125232696533,-27.52549934387207,distance_matrix,tSNE
train,2hz0,ABL1,inactive,0,out,in,dfg_out_alphac_in,1,2.1,243,True,True,-12.677996635437012,-9.182750701904297,distance_matrix,tSNE
train,5cas,EGFR,active,1,in,in,active,1,2.1,299,True,True,-8.321160316467285,-14.811625480651855,distance_matrix,tSNE
train,5iuh,ALK,inactive,0,out,in,dfg_out_alphac_in,1,2.1,285,True,True,-1.6033498048782349,19.22037696838379,distance_matrix,tSNE
train,3lct,ALK,active,1,in,in,active,1,2.1,308,True,True,8.563873291015625,17.657339096069336,distance_matrix,tSNE
train,4tt7,ALK,active,1,in,in,active,1,2.1,291,True,True,3.0587031841278076,16.773805618286133,distance_matrix,tSNE
train,8uvy,AKT1,inactive,0,out,na,unknown,1,2.11,396,True,True,-12.229199409484863,19.540647506713867,distance_matrix,tSNE
train,6p3d,BRAF,inactive,0,out,in,dfg_out_alphac_in,1,2.11,264,True,True,-23.914098739624023,27.32567024230957,distance_matrix,tSNE
train,4v04,FGFR1,active,1,in,in,active,0,2.12,292,True,True,20.889602661132812,15.442312240600586,distance_matrix,tSNE
train,6c19,FGFR1,active,1,in,in,active,1,2.12,276,True,True,18.65118408203125,16.11296844482422,distance_matrix,tSNE
train,6npz,AKT1,active,1,in,in,active,0,2.12,320,True,True,-17.75601577758789,14.222212791442871,distance_matrix,tSNE
train,5imx,ALK,active,1,in,in,active,1,2.12,266,True,True,-9.193078994750977,-6.879817485809326,distance_matrix,tSNE
train,5hg9,EGFR,inactive,0,out,out,inactive,1,2.15,280,True,True,2.24086856842041,-3.057546377182007,distance_matrix,tSNE
train,6npe,ABL1,inactive,0,out,in,dfg_out_alphac_in,1,2.15,256,True,True,-11.410629272460938,-8.695290565490723,distance_matrix,tSNE
train,6c1c,FGFR1,active,1,in,in,active,1,2.15,276,True,True,18.747961044311523,16.13475799560547,distance_matrix,tSNE
train,5b7v,FGFR1,active,1,in,in,active,1,2.15,282,True,True,20.046363830566406,8.426750183105469,distance_matrix,tSNE
train,3wj6,FGFR1,active,1,in,in,active,1,2.15,277,True,True,19.706653594970703,6.261280059814453,distance_matrix,tSNE
train,7jxp,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.16,308,True,True,18.33721160888672,-15.210661888122559,distance_matrix,tSNE
train,5mo4,ABL1,inactive,0,out,in,dfg_out_alphac_in,1,2.17,429,False,True,-21.84334945678711,3.9291672706604004,distance_matrix,tSNE
train,8d73,EGFR,active,1,in,in,active,1,2.17,309,True,True,17.164220809936523,-7.560589790344238,distance_matrix,tSNE
train,6ccy,AKT1,active,1,in,in,active,1,2.18,325,True,True,-17.894224166870117,13.988886833190918,distance_matrix,tSNE
train,5jsm,BRAF,inactive,0,in,out,dfg_in_alphac_out,0,2.19,265,True,True,-22.018966674804688,26.278915405273438,distance_matrix,tSNE
train,4nka,FGFR1,active,1,in,in,active,1,2.19,287,False,True,-22.6193904876709,3.2370896339416504,distance_matrix,tSNE
train,4rwl,FGFR1,active,1,in,in,active,1,2.19,282,True,True,20.130765914916992,7.827263355255127,distance_matrix,tSNE
train,4ejn,AKT1,inactive,0,out,na,unknown,1,2.19,376,True,True,-12.337908744812012,19.614334106445312,distance_matrix,tSNE
train,7jxm,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.192,287,True,True,-7.57524299621582,-14.189441680908203,distance_matrix,tSNE
train,6v6k,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.2,301,True,True,1.226749300956726,-27.38082504272461,distance_matrix,tSNE
train,5vnd,FGFR1,active,1,in,in,active,1,2.2,302,True,True,21.378690719604492,16.499486923217773,distance_matrix,tSNE
train,2e2b,ABL1,inactive,0,out,in,dfg_out_alphac_in,1,2.2,270,True,True,-4.740224838256836,-2.776993989944458,distance_matrix,tSNE
train,2hiw,ABL1,inactive,0,out,in,dfg_out_alphac_in,1,2.2,274,True,True,-1.8578673601150513,7.434578895568848,distance_matrix,tSNE
train,6jrx,EGFR,active,1,in,in,active,1,2.2,300,True,True,12.158255577087402,-14.72093677520752,distance_matrix,tSNE
train,7t4j,EGFR,active,1,in,in,active,1,2.2,279,True,True,0.0852925106883049,-3.8537228107452393,distance_matrix,tSNE
train,6mzw,FGFR1,active,1,in,in,active,1,2.2,258,False,True,-22.905948638916016,2.1710689067840576,distance_matrix,tSNE
train,8uw2,AKT1,inactive,0,out,na,unknown,1,2.2,392,True,True,-12.654114723205566,19.580406188964844,distance_matrix,tSNE
train,3w2q,EGFR,active,1,in,in,active,1,2.2,307,True,True,13.877197265625,-6.171109676361084,distance_matrix,tSNE
train,5x2f,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.2,312,True,True,18.47554588317871,-15.60053825378418,distance_matrix,tSNE
train,5aab,ALK,active,1,in,in,active,1,2.2,293,True,True,4.66242790222168,22.46990966796875,distance_matrix,tSNE
train,5ur1,FGFR1,active,1,in,in,active,1,2.2,278,True,True,18.66758918762207,16.110557556152344,distance_matrix,tSNE
train,4wa9,ABL1,inactive,0,out-like,in,dfg_out_alphac_in,1,2.2,276,True,True,-1.3501923084259033,4.16122579574585,distance_matrix,tSNE
train,6duk,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.2,296,True,True,2.014918565750122,-27.25417709350586,distance_matrix,tSNE
train,3cqu,AKT1,active,1,in,in,active,1,2.2,318,True,True,-16.7108154296875,13.839566230773926,distance_matrix,tSNE
train,8fv4,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.2,298,True,True,-5.278753280639648,-18.272979736328125,distance_matrix,tSNE
train,7n9g,ABL1,inactive,0,out-like,in,dfg_out_alphac_in,1,2.2,250,True,True,-9.968308448791504,-12.599445343017578,distance_matrix,tSNE
train,6p69,FGFR1,active,1,in,in,active,1,2.2,286,True,True,21.26811408996582,7.905015468597412,distance_matrix,tSNE
train,8hv4,EGFR,active,1,in,in,active,1,2.2,304,True,True,12.112832069396973,-14.736406326293945,distance_matrix,tSNE
train,8hv6,EGFR,active,1,in,in,active,1,2.2,307,True,True,12.42825698852539,-6.564381122589111,distance_matrix,tSNE
train,8hv5,EGFR,active,1,in,in,active,1,2.2,306,True,True,12.148200035095215,-6.904831886291504,distance_matrix,tSNE
train,3qkm,AKT1,active,1,in,in,active,1,2.2,329,True,True,-17.19846534729004,13.326815605163574,distance_matrix,tSNE
train,3js2,FGFR1,active,1,in,in,active,1,2.2,295,True,True,20.20694923400879,12.074414253234863,distance_matrix,tSNE
train,7w7y,ABL1,inactive,0,out-like,in,dfg_out_alphac_in,1,2.20003,268,True,True,-1.776541829109192,3.701268434524536,distance_matrix,tSNE
train,3cs9,ABL1,inactive,0,out,in,dfg_out_alphac_in,1,2.21,247,True,True,-12.851276397705078,-9.610018730163574,distance_matrix,tSNE
train,5fto,ALK,active,1,in,in,active,1,2.22,298,True,True,5.368910312652588,19.37217903137207,distance_matrix,tSNE
train,7jys,ALK,active,1,in,in,active,1,2.22,281,True,True,1.2052195072174072,18.58826446533203,distance_matrix,tSNE
train,4cd0,ALK,active,1,in,in,active,1,2.23,295,True,True,4.873347759246826,20.94622039794922,distance_matrix,tSNE
train,3pp0,ERBB2,active,1,in,in,active,1,2.25,286,True,True,15.63381576538086,-11.601305961608887,distance_matrix,tSNE
train,5cau,EGFR,active,1,in,in,active,1,2.25,297,True,True,-8.82017993927002,-14.806722640991211,distance_matrix,tSNE
train,5val,BRAF,inactive,0,out,in,dfg_out_alphac_in,1,2.26,254,True,True,-28.936222076416016,23.434040069580078,distance_matrix,tSNE
train,4f65,FGFR1,active,1,in,in,active,1,2.26,279,False,True,-22.788528442382812,2.9439992904663086,distance_matrix,tSNE
train,2fo0,ABL1,inactive,0,out-like,in,dfg_out_alphac_in,1,2.27,465,True,True,-1.8659512996673584,4.124269485473633,distance_matrix,tSNE
train,5l2s,CDK6,inactive,0,in,out,dfg_in_alphac_out,1,2.27,263,True,True,-11.928872108459473,-10.794662475585938,distance_matrix,tSNE
train,8h7h,ABL1,inactive,0,out-like,in,dfg_out_alphac_in,1,2.2779,268,True,True,-1.535370111465454,3.66312313079834,distance_matrix,tSNE
train,4rwi,FGFR1,active,1,in,in,active,0,2.29,280,True,True,19.915668487548828,4.554968357086182,distance_matrix,tSNE
train,5jrq,BRAF,inactive,0,in,out,dfg_in_alphac_out,1,2.29,258,True,True,-22.812589645385742,25.803791046142578,distance_matrix,tSNE
train,6c1o,FGFR1,active,1,in,in,active,1,2.29,280,True,True,18.661527633666992,16.11026382446289,distance_matrix,tSNE
train,6v5p,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.3,308,True,True,18.4404239654541,-15.669686317443848,distance_matrix,tSNE
train,3qkk,AKT1,active,1,in,in,active,1,2.3,326,True,True,-17.311677932739258,13.321915626525879,distance_matrix,tSNE
train,6e0r,ALK,active,1,in,in,active,1,2.3,279,True,True,0.7129208445549011,21.195730209350586,distance_matrix,tSNE
train,4cqe,BRAF,inactive,0,in,out,dfg_in_alphac_out,1,2.3,248,True,True,-29.165430068969727,24.33881950378418,distance_matrix,tSNE
train,8gk5,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.3,294,True,True,-3.115022659301758,-28.127304077148438,distance_matrix,tSNE
train,6c18,FGFR1,active,1,in,in,active,1,2.3,255,False,True,-22.939298629760742,2.168071746826172,distance_matrix,tSNE
train,7dt2,ABL1,inactive,0,out-like,in,dfg_out_alphac_in,1,2.3,265,True,True,-2.5213701725006104,-1.0206538438796997,distance_matrix,tSNE
train,4uwy,FGFR1,active,1,in,in,active,0,2.3,273,True,True,-2.020986318588257,-23.722396850585938,distance_matrix,tSNE
train,3bel,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.3,280,True,True,-17.4510440826416,25.412240982055664,distance_matrix,tSNE
train,7ltx,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.3,292,True,True,-2.0527358055114746,-28.288314819335938,distance_matrix,tSNE
train,8f1x,EGFR,active,1,in,in,active,1,2.3,317,True,True,3.882155656814575,-3.744699478149414,distance_matrix,tSNE
train,3qrk,ABL1,inactive,0,out,in,dfg_out_alphac_in,1,2.3,270,True,True,-1.8368470668792725,7.515100955963135,distance_matrix,tSNE
train,5kz0,ALK,active,1,in,in,active,1,2.3,293,True,True,3.2597947120666504,20.77422523498535,distance_matrix,tSNE
train,7zyn,EGFR,active,1,in,in,active,1,2.3,317,True,True,1.957379698753357,-4.0939507484436035,distance_matrix,tSNE
train,4zog,ABL1,inactive,0,out-like,in,dfg_out_alphac_in,1,2.3,268,True,True,-1.3537341356277466,3.2674121856689453,distance_matrix,tSNE
train,6hhg,AKT1,inactive,0,out,na,unknown,1,2.3,386,True,True,-11.069901466369629,19.302324295043945,distance_matrix,tSNE
train,5uq0,FGFR1,active,1,in,in,active,1,2.3,256,True,True,-29.48773193359375,22.625768661499023,distance_matrix,tSNE
train,6hhj,AKT1,inactive,0,out,out,inactive,1,2.3,410,True,True,-17.30687141418457,15.135828018188477,distance_matrix,tSNE
train,2w96,CDK4,inactive,0,in,out,dfg_in_alphac_out,0,2.3,267,True,True,13.547314643859863,3.956519365310669,distance_matrix,tSNE
train,6p8e,CDK4,inactive,0,in,out,dfg_in_alphac_out,0,2.3,260,True,False,-15.555750846862793,-10.346921920776367,distance_matrix,tSNE
train,7nh4,AKT1,inactive,0,out,na,unknown,1,2.3,383,True,True,-11.261920928955078,19.266944885253906,distance_matrix,tSNE
train,6s9w,AKT1,inactive,0,out,out,inactive,1,2.3,411,True,True,-17.467344284057617,15.023066520690918,distance_matrix,tSNE
train,6jxt,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.31,283,True,True,17.195405960083008,-16.183334350585938,distance_matrix,tSNE
train,5d41,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.31,300,True,True,-2.988564968109131,-28.39092254638672,distance_matrix,tSNE
train,4aua,CDK6,inactive,0,in,out,dfg_in_alphac_out,1,2.31,256,True,True,-10.725102424621582,-8.711135864257812,distance_matrix,tSNE
train,4uwb,FGFR1,active,1,in,in,active,1,2.31,299,True,True,21.22925567626953,16.108074188232422,distance_matrix,tSNE
train,6lub,EGFR,active,1,in,in,active,1,2.315,301,True,True,1.4810653924942017,-4.014935493469238,distance_matrix,tSNE
train,7jyr,ALK,active,1,in,in,active,1,2.32,287,True,True,1.3571369647979736,18.066566467285156,distance_matrix,tSNE
train,4v01,FGFR1,inactive,0,out,in,dfg_out_alphac_in,1,2.33,275,False,True,-22.74558448791504,2.9467194080352783,distance_matrix,tSNE
train,6npu,ABL1,inactive,0,out,in,dfg_out_alphac_in,1,2.33,257,True,True,-11.329639434814453,-8.84394645690918,distance_matrix,tSNE
train,3vjn,EGFR,active,1,in,in,active,1,2.34,297,True,True,8.22620964050293,-5.094168663024902,distance_matrix,tSNE
train,5xdk,EGFR,active,1,in,in,active,1,2.35,307,True,True,8.376179695129395,-5.04329776763916,distance_matrix,tSNE
train,3w2o,EGFR,active,1,in,in,active,1,2.35,305,True,True,14.087637901306152,-6.119081497192383,distance_matrix,tSNE
train,5l2t,CDK6,inactive,0,in,out,dfg_in_alphac_out,1,2.37,261,True,True,-11.389880180358887,-9.897862434387207,distance_matrix,tSNE
train,6n0p,BRAF,inactive,0,out,in,dfg_out_alphac_in,1,2.37,268,True,True,-18.171459197998047,30.507659912109375,distance_matrix,tSNE
train,7p3v,BRAF,inactive,0,in,out,dfg_in_alphac_out,1,2.37,258,True,True,-16.023319244384766,31.664813995361328,distance_matrix,tSNE
train,8dsw,EGFR,active,1,in,in,active,1,2.39,307,True,True,8.564824104309082,-16.239458084106445,distance_matrix,tSNE
train,7jxl,EGFR,inactive,0,in,out,dfg_in_alphac_out,1,2.4,294,True,True,-7.809422492980957,-13.195643424987793,distance_matrix,tSNE
train,7kxz,EGFR,active,1,in,in,active,1,2.4,299,True,True,1.697251796722412,-3.8660290241241455,distance_matrix,tSNE
train,7a6i,EGFR,active,1,in,in,active,1,2.4,282,True,True,15.958863258361816,-8.268845558166504,distance_matrix,tSNE
